2023-05-25 15:40:24,930 INFO  Logger.cs: 70 - 
2023-05-25 17:22:56,638 INFO  ExportHelperExtension.cs: 1142 - Found 55 in Body_and_1_leg.SLDASM
2023-05-25 17:22:56,638 INFO  ExportHelperExtension.cs: 1152 - Found 7 features of type [CoordSys] in Body_and_1_leg.SLDASM
2023-05-25 17:22:56,638 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-25 17:22:56,638 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-05-25 17:22:56,639 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-1
2023-05-25 17:22:56,639 INFO  ExportHelperExtension.cs: 1142 - Found 33 in leg-1
2023-05-25 17:22:56,639 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-1
2023-05-25 17:22:56,639 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2023-05-25 17:22:56,640 INFO  ExportHelperExtension.cs: 1142 - Found 34 in body-1
2023-05-25 17:22:56,640 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2023-05-25 17:22:56,640 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-2
2023-05-25 17:22:56,640 INFO  ExportHelperExtension.cs: 1142 - Found 36 in motor-2
2023-05-25 17:22:56,640 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-2
2023-05-25 17:22:56,641 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Body_and_1_leg.SLDASM
2023-05-25 17:22:56,641 INFO  ExportHelperExtension.cs: 1142 - Found 55 in Body_and_1_leg.SLDASM
2023-05-25 17:22:56,642 INFO  ExportHelperExtension.cs: 1152 - Found 7 features of type [RefAxis] in Body_and_1_leg.SLDASM
2023-05-25 17:22:56,642 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-25 17:22:56,642 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-05-25 17:22:56,642 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from leg-1
2023-05-25 17:22:56,642 INFO  ExportHelperExtension.cs: 1142 - Found 33 in leg-1
2023-05-25 17:22:56,643 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in leg-1
2023-05-25 17:22:56,643 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2023-05-25 17:22:56,643 INFO  ExportHelperExtension.cs: 1142 - Found 34 in body-1
2023-05-25 17:22:56,643 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2023-05-25 17:22:56,644 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-2
2023-05-25 17:22:56,644 INFO  ExportHelperExtension.cs: 1142 - Found 36 in motor-2
2023-05-25 17:22:56,644 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-2
2023-05-25 17:22:56,782 INFO  SwAddin.cs: 316 - Loading config tree
2023-05-25 17:22:56,783 INFO  Serialization.cs: 275 - URDF Configuration found
